id,preco
999,10.762.305.770.653.318
1000,13.520.517.418.470.324
1001,14.215.469.341.695.206
1002,7.346.233.131.998.180
1003,28.198.969.007.728.696
1004,6.083.682.671.828.471
1005,7.656.829.273.855.589
1006,8.004.096.323.817.472
1007,10.213.157.496.671.966
1008,7.756.541.379.541.679
1009,9.859.264.013.173.822
1010,8.764.560.129.773.675
1011,6.803.632.570.140.306
1012,7.382.054.200.249.068
1013,11.402.128.050.277.038
1014,7.779.460.134.440.781
1015,13.603.956.206.493.632
1016,13.392.655.808.989.898
1017,5.427.898.568.712.830
1018,8.299.573.896.283.803
1019,9.291.664.844.701.314
1020,9.483.761.212.998.436
1021,8.747.462.432.850.145
1022,10.277.473.550.708.652
1023,9.984.885.780.588.298
1024,6.805.961.273.106.919
1025,8.966.007.451.132.634
1026,7.235.331.864.913.978
1027,15.140.100.289.755.722
1028,11.093.899.712.510.316
1029,11.792.695.693.342.190
1030,11.790.669.467.865.514
1031,5.799.212.558.683.380
1032,12.167.074.211.256.656
1033,12.510.463.603.281.892
1034,9.690.978.983.406.340
1035,9.425.897.923.866.568
1036,11.481.547.448.345.342
1037,11.051.893.498.175.122
1038,11.010.102.250.117.800
1039,7.134.512.705.953.955
1040,10.418.780.307.120.196
1041,10.648.070.665.929.536
1042,9.894.750.898.946.576
1043,10.285.078.462.879.784
1044,10.908.165.264.530.670
1045,9.094.996.815.289.250
1046,10.063.394.536.814.236
1047,11.172.931.797.372.750
1048,13.446.383.181.871.260
1049,7.906.906.285.024.633
1050,12.715.007.138.025.134
1051,11.292.060.428.475.612
1052,7.206.569.153.865.349
1053,9.550.813.937.525.746
1054,10.095.477.746.893.260
1055,9.526.773.462.442.220
1056,12.981.135.450.664.428
1057,5.253.505.362.414.698
1058,14.027.441.369.292.778
1059,12.578.004.308.894.858
1060,8.437.496.324.672.894
1061,9.314.939.731.185.634
1062,9.676.757.013.591.422
1063,9.832.394.784.567.354
1064,18.441.615.563.996.984
1065,8.637.116.007.008.321
1066,6.388.841.268.098.084
1067,12.422.635.972.735.808
1068,11.676.911.882.030.446
1069,9.909.705.645.063.780
1070,8.995.340.893.878.970
1071,11.140.766.011.696.106
1072,14.463.078.950.567.550
1073,10.264.082.467.642.942
1074,12.885.686.436.894.908
1075,9.255.297.967.025.640
1076,9.396.795.670.350.316
1077,13.064.451.299.110.728
1078,8.195.486.273.420.534
1079,10.448.262.200.341.342
1080,5.809.030.981.745.547
1081,9.855.312.616.301.046
1082,11.896.262.895.119.560
1083,15.259.777.432.355.588
1084,9.801.637.202.061.646
1085,12.549.504.824.543.116
1086,12.156.710.604.171.810
1087,10.494.815.809.438.368
1088,8.845.689.236.074.587
1089,7.519.325.144.482.000
1090,6.844.737.125.806.994
1091,7.491.604.536.999.370
1092,6.334.549.968.572.659
1093,11.294.885.580.834.682
1094,7.859.051.003.944.190
1095,9.227.957.476.938.632
1096,8.628.913.768.329.661
1097,13.753.909.425.487.982
1098,13.191.745.736.171.268
1099,10.868.856.421.848.292
1100,8.197.412.524.568.083
1101,8.285.672.660.244.905
1102,10.766.071.309.895.436
1103,5.345.334.650.148.214
1104,8.757.449.094.332.653
1105,9.418.159.282.276.486
1106,14.012.905.057.444.050
1107,7.640.652.076.254.828
1108,12.672.100.580.179.996
1109,11.674.681.468.968.210
1110,13.238.597.423.638.184
1111,11.956.068.895.906.374
1112,8.356.546.417.953.585
1113,11.138.280.470.961.712
1114,9.159.119.365.740.230
1115,10.945.504.291.484.168
1116,9.169.332.611.188.888
1117,12.337.410.462.895.144
1118,7.318.880.992.266.229
1119,6.156.483.392.101.483
1120,9.669.908.467.069.532
1121,11.765.944.985.505.334
1122,6.824.103.796.223.278
1123,7.216.036.748.098.280
1124,9.255.838.326.230.380
1125,9.341.068.836.476.964
1126,13.509.458.176.686.980
1127,9.542.215.377.240.370
1128,7.518.775.811.944.749
1129,6.968.298.947.967.268
1130,11.508.378.641.220.486
1131,7.965.748.985.630.699
1132,8.553.012.218.066.132
1133,9.278.269.851.393.010
1134,6.679.259.972.852.104
1135,12.108.450.369.815.046
1136,16.181.264.872.203.576
1137,8.628.610.673.959.359
1138,9.341.961.697.381.698
1139,10.082.111.670.116.688
1140,9.283.341.270.228.466
1141,8.424.535.879.861.817
1142,11.558.058.461.404.416
1143,10.762.015.058.407.912
1144,9.109.830.096.393.784
1145,12.246.375.412.107.034
1146,4.852.005.147.014.232
1147,14.887.658.179.119.570
1148,16.062.292.964.820.998
1149,8.537.256.323.663.582
1150,9.781.613.430.488.534
1151,8.102.103.322.524.702
1152,9.132.961.666.692.314
1153,11.255.091.007.539.298
1154,12.023.669.366.678.286
1155,8.932.948.855.885.640
1156,10.241.508.953.957.298
1157,11.553.406.283.391.116
1158,8.004.330.728.690.229
1159,7.118.622.790.689.305
1160,16.594.547.509.349.354
1161,8.400.232.338.839.492
1162,8.093.476.988.816.762
1163,7.592.009.296.476.818
1164,7.161.743.845.663.418
1165,10.537.099.035.247.988
1166,11.334.846.978.216.934
1167,7.681.865.705.499.896
1168,13.231.633.732.184.508
1169,14.170.446.930.553.666
1170,15.667.399.567.929.140
1171,7.760.741.168.018.842
1172,7.723.967.855.596.921
1173,8.010.814.734.126.920
1174,8.178.968.575.331.342
1175,6.336.500.727.726.359
1176,5.218.467.850.286.417
1177,6.649.594.362.079.496
1178,5.487.230.552.548.862
1179,9.457.644.762.023.780
1180,8.002.273.640.104.989
1181,7.248.389.775.855.613
1182,9.587.831.040.228.988
1183,6.645.659.744.390.576
1184,7.938.397.100.847.368
1185,8.497.583.707.163.491
1186,12.326.827.579.584.044
1187,9.487.195.107.105.178
1188,8.181.802.204.264.366
1189,16.333.145.337.531.694
1190,12.521.448.792.743.990
1191,8.256.098.623.392.849
1192,7.925.680.760.789.994
1193,10.543.122.402.847.170
1194,7.063.335.524.669.658
1195,8.686.821.489.654.196
1196,7.715.993.715.110.820
1197,9.871.819.529.616.762
1198,13.375.369.490.846.938
1199,10.128.746.235.707.876
1200,9.110.119.605.343.974
1201,10.346.836.876.602.052
1202,8.313.743.380.708.875
1203,7.807.318.627.714.492
1204,9.195.934.010.455.364
1205,13.602.626.299.445.322
1206,8.220.886.785.923.833
1207,9.246.496.879.014.192
1208,8.271.127.574.855.587
1209,10.185.056.145.032.910
1210,9.953.617.823.372.778
1211,9.916.978.617.427.240
1212,3.595.302.631.315.703
1213,13.279.922.187.550.238
1214,8.854.523.405.248.532
1215,7.245.379.551.150.992
1216,10.102.719.248.973.730
1217,9.519.875.821.051.694
1218,11.732.961.927.011.148
1219,13.682.116.803.611.036
1220,18.584.668.460.987.148
1221,7.515.193.203.187.057
1222,12.392.919.511.275.168
1223,16.340.174.341.503.882
1224,9.693.436.197.360.754
1225,6.052.903.825.745.935
1226,8.614.147.996.014.257
1227,11.324.001.262.073.026
1228,9.441.582.033.632.542
1229,12.044.015.120.140.432
1230,10.588.804.614.460.826
1231,6.103.970.258.249.816
1232,11.748.094.255.736.126
1233,13.187.764.820.720.640
1234,12.502.814.143.609.810
1235,12.888.669.669.626.426
1236,10.559.684.001.651.512
1237,12.002.939.770.267.522
1238,9.414.512.516.190.632
1239,11.076.973.278.813.058
1240,7.630.188.425.522.199
1241,12.939.306.336.675.732
1242,6.195.728.216.256.034
1243,21.193.189.492.657.380
1244,7.390.574.831.212.980
1245,5.165.977.221.677.343
1246,12.635.776.681.856.096
1247,10.381.441.484.152.362
1248,9.430.425.943.136.452
1249,7.717.770.062.544.465
1250,10.225.421.565.479.720
1251,10.858.694.261.986.732
1252,6.594.671.244.579.126
1253,10.551.352.665.414.576
1254,9.774.528.785.964.430
1255,4.938.898.220.598.589
1256,6.379.847.191.198.910
1257,6.854.039.552.065.915
1258,8.145.325.878.599.553
1259,8.209.823.638.988.185
1260,8.707.339.377.981.247
1261,10.745.730.737.352.402
1262,7.069.921.348.916.363
1263,9.694.554.910.496.430
1264,13.735.910.530.651.432
1265,12.478.769.375.812.784
1266,7.849.987.441.162.308
1267,6.004.892.802.806.262
1268,11.710.467.066.149.668
1269,11.704.886.379.818.474
1270,7.178.128.959.068.696
1271,9.885.709.771.080.524
1272,7.578.327.918.408.362
1273,9.965.433.949.974.936
1274,9.608.046.648.705.826
1275,6.961.499.553.336.619
1276,7.946.011.653.528.653
1277,7.628.969.316.710.110
1278,20.135.904.192.539.176
1279,8.355.514.978.910.536
1280,11.233.882.797.716.560
1281,9.064.277.374.163.424
1282,9.665.599.521.125.304
1283,13.302.949.048.191.140
1284,20.607.720.125.752.076
1285,12.290.413.775.639.226
1286,13.258.587.196.376.028
1287,5.463.272.792.582.035
1288,10.938.301.865.703.442
1289,10.909.986.794.755.608
1290,6.945.059.285.372.368
1291,12.071.607.244.355.388
1292,11.290.128.971.522.966
1293,6.354.197.591.955.344
1294,9.020.814.149.069.136
1295,6.755.563.292.468.141
1296,15.045.753.871.216.244
1297,11.099.812.007.292.170
1298,9.016.550.564.221.430
1299,9.433.729.363.159.444
1300,7.742.147.563.315.220
1301,7.629.640.831.007.770
1302,8.860.137.484.115.940
1303,17.044.300.908.497.394
1304,9.660.215.677.285.168
1305,12.042.591.656.975.046
1306,6.132.070.451.358.316
1307,13.473.218.349.976.412
1308,8.649.246.378.094.283
1309,12.312.009.532.768.906
1310,13.812.338.559.967.940
1311,13.574.740.751.779.044
1312,13.392.406.348.252.810
1313,8.168.965.045.972.608
1314,14.115.221.375.014.342
1315,10.844.460.954.014.838
1316,10.196.844.582.132.758
1317,12.676.379.029.854.562
1318,10.194.441.310.991.164
1319,10.944.940.967.597.370
1320,20.073.951.016.671.524
1321,9.105.696.398.074.946
1322,12.243.516.784.042.438
1323,14.929.475.829.678.034
1324,12.571.068.691.244.574
1325,15.593.003.536.746.586
1326,11.458.746.274.283.398
1327,9.672.340.009.545.034
1328,17.998.179.529.378.794
1329,8.703.576.282.166.630
1330,9.935.144.540.727.642
1331,11.580.636.702.755.158
1332,10.996.230.145.638.676
1333,11.266.670.260.461.234
1334,9.323.766.784.929.180
1335,15.832.204.600.359.450
1336,8.587.698.142.081.348
1337,6.097.097.233.144.980
1338,13.044.889.989.679.372
1339,7.453.321.341.552.964
1340,14.224.889.753.913.020
1341,4.849.379.323.908.747
1342,14.299.981.200.426.940
1343,8.597.743.362.388.812
1344,9.790.488.626.465.292
1345,9.588.241.414.757.692
1346,9.334.883.590.347.622
1347,14.725.491.435.117.688
1348,10.361.978.614.782.128
1349,9.987.868.944.639.026
1350,11.031.350.105.924.534
1351,11.671.940.466.753.508
1352,13.009.486.482.692.872
1353,8.929.142.294.742.865
1354,12.564.201.184.958.092
1355,4.471.986.011.092.033
1356,11.841.726.118.450.594
1357,8.058.462.936.280.286
1358,12.275.361.841.400.826
1359,11.941.816.230.041.580
1360,14.216.065.929.554.246
1361,9.039.838.945.586.698
1362,21.645.165.909.290.012
1363,11.957.012.778.833.560
1364,13.645.737.348.189.578
1365,15.996.655.773.457.292
1366,15.984.492.647.364.140
1367,10.905.878.089.157.140
1368,10.373.005.355.828.810
1369,11.584.524.736.202.620
1370,7.524.477.492.945.964
1371,14.628.220.630.812.024
1372,12.680.803.930.596.082
1373,10.474.353.010.110.306
1374,7.305.166.978.719.697
1375,9.490.475.745.897.068
1376,4.406.476.269.750.748
1377,12.758.049.068.709.182
1378,11.465.169.181.816.734
1379,10.786.810.483.341.826
1380,6.406.873.743.238.831
1381,7.374.841.831.517.496
1382,6.497.847.692.385.050
1383,9.648.043.623.052.820
1384,9.910.509.339.078.936
1385,11.151.595.800.354.504
1386,8.250.591.011.418.615
1387,10.748.107.240.446.824
1388,9.327.451.026.948.674
1389,16.685.788.875.108.588
1390,11.511.905.614.526.056
1391,10.557.966.765.771.898
1392,9.867.720.427.728.788
1393,11.440.762.549.031.574
1394,7.280.060.949.398.130
1395,9.932.526.036.036.706
1396,9.930.028.612.956.320
1397,5.566.643.726.688.961
1398,7.895.418.598.488.494
1399,10.077.531.989.339.332
1400,11.684.795.668.819.942
1401,5.988.051.518.485.861
1402,9.150.466.555.191.632
1403,9.045.554.981.818.720
1404,15.679.495.561.322.278
1405,10.611.977.061.592.572
1406,8.266.956.432.727.207
1407,7.331.607.059.510.065
1408,10.432.049.073.725.672
1409,9.926.933.526.308.548
1410,5.308.413.704.664.671
1411,7.996.989.321.399.845
1412,11.685.940.829.509.498
1413,10.214.882.054.774.844
1414,10.868.884.699.287.530
1415,9.071.281.593.389.650
1416,9.553.708.106.518.286
1417,8.020.139.911.606.122
1418,9.476.173.832.592.380
1419,9.761.091.403.947.978
1420,8.806.226.133.648.916
1421,12.891.721.666.155.174
1422,12.087.229.208.120.068
1423,9.151.594.674.563.466
1424,9.713.360.882.108.286
1425,6.601.705.439.151.222
1426,6.825.743.706.580.599
1427,12.034.666.145.778.968
1428,7.703.667.533.488.824
1429,11.797.550.336.976.002
1430,8.234.196.814.118.300
1431,7.722.404.703.062.937
1432,8.814.151.598.206.192
1433,7.257.332.548.472.535
1434,7.783.836.643.563.242
1435,9.646.791.769.782.890
1436,7.610.063.175.943.404
1437,11.605.299.186.133.420
1438,8.776.976.509.708.154
1439,7.796.795.704.526.780
1440,12.447.460.145.521.960
1441,9.134.151.590.047.268
1442,9.634.151.597.064.816
1443,8.533.357.693.831.390
1444,7.845.857.164.775.126
1445,14.479.061.313.506.634
1446,13.433.408.023.438.804
1447,18.725.683.765.967.684
1448,10.484.899.532.370.732
1449,8.630.252.881.279.622
1450,10.442.431.954.633.166
1451,8.787.770.998.834.523
1452,9.274.073.928.742.860
1453,9.058.956.695.341.110
1454,14.760.098.651.436.022
1455,11.347.448.081.483.020
1456,10.817.507.870.238.408
1457,8.993.240.604.861.957
1458,13.834.709.232.922.126
1459,11.400.070.504.243.512
1460,9.727.928.820.804.730
1461,8.657.235.811.496.229
1462,14.430.733.329.462.326
1463,38.173.290.045.390.016
1464,8.295.492.855.394.433
1465,11.010.307.545.205.478
1466,8.713.530.585.232.610
1467,13.726.364.703.928.928
1468,13.239.146.735.862.980
1469,11.147.566.732.630.692
1470,13.151.899.075.612.176
1471,7.397.771.333.959.757
1472,7.739.401.591.660.640
1473,12.297.951.872.727.744
1474,11.575.025.527.906.596
1475,7.279.002.935.715.652
1476,9.828.194.429.545.676
1477,11.896.135.494.084.284
1478,7.156.440.904.816.870
1479,12.582.601.702.212.014
1480,9.422.123.857.917.782
1481,9.259.998.792.829.730
1482,18.240.172.272.880.704
1483,8.499.836.267.127.232
1484,9.721.049.688.181.510
1485,4.601.259.431.672.370
1486,7.584.992.000.699.290
1487,9.317.874.305.717.632
1488,14.165.101.854.102.918
1489,10.728.185.758.486.280
1490,16.144.820.371.825.176
1491,16.558.848.542.608.216
1492,5.884.231.544.757.528
1493,10.205.529.818.798.550
1494,9.171.404.392.223.426
1495,11.785.467.365.000.848
1496,10.319.294.073.831.490
1497,7.266.611.598.326.397
1498,13.839.946.565.768.844
1499,11.284.675.037.286.948
1500,16.565.779.744.680.872
1501,9.447.727.200.548.992
1502,8.942.250.292.247.075
1503,15.121.994.344.091.258
1504,9.746.455.693.034.468
1505,9.875.362.439.728.112
1506,8.666.799.592.469.707
1507,5.564.526.694.359.054
1508,7.809.372.981.214.660
1509,13.612.679.827.097.368
1510,6.113.785.199.456.648
1511,8.318.561.372.169.079
1512,11.533.386.459.646.110
1513,8.651.892.428.093.204
1514,10.930.673.260.779.614
1515,10.280.530.227.898.088
1516,6.722.668.394.702.130
1517,7.847.348.188.401.838
1518,14.667.730.195.088.150
1519,9.016.501.726.358.570
1520,9.137.720.404.022.798
1521,12.918.411.856.348.838
1522,9.246.597.378.047.696
1523,5.839.743.037.644.554
1524,10.623.441.872.415.758
1525,9.807.673.983.507.446
1526,10.781.983.589.877.072
1527,6.402.373.008.919.573
1528,7.762.419.675.500.444
1529,6.978.684.711.539.409
1530,8.521.186.705.003.453
1531,7.419.969.818.524.310
1532,8.549.130.445.473.861
1533,8.568.587.193.287.835
1534,7.154.205.982.124.847
1535,10.321.989.625.732.658
1536,9.568.397.901.452.136
1537,16.751.499.943.807.938
1538,13.970.513.024.771.740
1539,7.630.154.807.371.410
1540,10.287.055.774.552.090
1541,7.415.261.017.500.491
1542,9.140.970.427.860.826
1543,9.602.885.746.035.550
1544,7.573.406.891.518.728
1545,9.685.501.277.127.706
1546,9.064.909.871.383.048
1547,8.598.415.631.072.918
1548,12.684.761.289.006.396
1549,10.622.086.414.018.222
1550,12.199.025.623.538.836
1551,10.463.701.375.399.842
1552,9.713.263.190.305.686
1553,8.800.834.754.571.283
1554,9.414.089.241.036.322
1555,12.036.209.594.075.082
1556,9.634.242.295.023.382
1557,7.314.199.549.109.552
1558,11.651.517.255.122.102
1559,9.560.277.780.247.838
1560,16.391.385.638.955.322
1561,12.439.777.805.390.798
1562,11.362.687.903.930.088
1563,12.515.574.081.562.736
1564,7.428.356.398.142.545
1565,6.990.055.093.223.856
1566,10.621.151.250.969.994
1567,8.072.139.390.822.963
1568,6.178.345.230.805.793
1569,12.187.377.740.231.396
1570,10.273.732.685.945.500
1571,7.270.615.634.678.722
1572,6.991.216.015.971.151
1573,6.744.650.364.893.423
1574,13.169.848.278.353.860
1575,11.761.187.656.522.460
1576,6.942.758.278.008.517
1577,7.955.528.353.381.528
1578,8.571.535.101.212.936
1579,19.936.134.822.864.208
1580,12.393.646.320.280.792
1581,8.282.305.831.766.935
1582,12.204.123.380.997.774
1583,9.551.851.176.172.302
1584,13.172.959.887.947.254
1585,12.165.160.433.021.364
1586,8.010.505.065.977.542
1587,8.989.389.496.815.860
1588,10.344.470.760.582.864
1589,8.264.326.013.399.138
1590,6.826.671.295.119.755
1591,8.170.438.710.316.353
1592,9.116.166.228.314.824
1593,10.010.020.089.062.390
1594,10.515.414.024.544.940
1595,12.196.061.991.983.936
1596,4.252.418.299.910.585
1597,8.162.302.075.427.887
1598,11.270.192.215.097.796
1599,13.106.059.043.844.692
1600,13.650.614.162.940.786
1601,12.516.154.804.672.118
1602,8.766.935.378.578.961
1603,15.115.174.061.800.788
1604,12.928.099.810.512.654
1605,7.466.276.583.104.221
1606,9.396.867.144.583.496
1607,11.255.491.500.843.090
1608,8.282.364.606.802.182
1609,11.205.399.372.885.954
1610,3.024.049.447.871.326
1611,9.740.737.471.481.550
1612,7.325.888.510.998.814
1613,8.434.895.061.777.174
1614,9.345.466.395.194.104
1615,22.923.812.593.247.492
1616,9.336.255.917.383.758
1617,10.009.683.585.892.084
1618,7.760.134.776.894.941
1619,12.651.264.083.925.244
1620,12.932.249.580.334.550
